date,open,high,low,close
2023/6/21,223.59,223.9,222.58,222.73
2023/6/26,222.6,222.6,219.79,220.77
2023/6/27,220.58,222.87,219.73,219.73
2023/6/28,220.05,222.02,220.05,220.64
2023/6/29,220.72,223.44,220.72,222.57
2023/6/30,222.72,224.09,222.35,223.94
2023/7/3,224.05,226.1,224.05,225.67
2023/7/4,225.7,226.77,224.97,226.15
2023/7/5,225.93,227.19,225.52,226.32
2023/7/6,225.86,227.48,224.6,224.67
2023/7/7,224.31,224.31,220.59,221.82
2023/7/10,222.03,222.94,220.8,220.85
2023/7/11,221.18,222.62,221.18,221.91
2023/7/12,222.07,222.66,221.06,221.14
2023/7/13,221.32,223.23,220.71,220.71
2023/7/14,221.13,224.5,221.13,224.38
2023/7/17,224.22,225.97,224.05,225.15
2023/7/18,225.25,226.7,221.97,223.17
2023/7/19,223.17,226.33,222.86,222.86
2023/7/20,222.94,224.63,222.94,224.48
2023/7/21,223.85,223.85,221.8,223.16
2023/7/24,223.01,224,220.86,221.53
2023/7/25,221.5,223.81,221.5,222.88
2023/7/26,223.09,223.72,219.55,219.58
2023/7/27,219.61,222.45,219.61,221.81
2023/7/28,221.95,223.84,221.3,223.79
2023/7/31,224.26,226.01,220.98,221.69
2023/8/1,221.89,223.53,219.71,220.26
2023/8/2,220.27,220.89,214.7,215.37
2023/8/4,215.47,217.14,213.98,216.85
2023/8/7,216.91,218.14,216.14,218.08
2023/8/8,218.18,218.71,215.87,215.98
2023/8/9,215.93,216.39,214.74,215
2023/8/10,214.92,214.92,210.35,210.51
2023/8/11,210.65,212.19,210.17,210.25
2023/8/14,210.06,210.06,204.38,205.44
2023/8/15,205.76,207.78,205.76,207.24
2023/8/16,206.94,207.83,205.31,207.59
2023/8/17,207.44,210.39,206.16,210.39
2023/8/18,210.3,211.17,207.57,208.15
2023/8/21,208.29,209.48,207.81,208.26
2023/8/22,208.49,210.01,207.51,207.51
2023/8/23,207.58,208.31,207.2,208.15
2023/8/24,208.44,210.64,208.4,208.92
2023/8/25,208.68,208.89,207.41,207.89
2023/8/28,208.06,208.78,207.12,207.28
2023/8/29,207.41,209.18,207.41,209.17
2023/8/30,209.38,212.44,209.38,211.92
2023/8/31,212.02,213.28,212.02,213.28
2023/9/1,213.43,214.9,213.43,213.68
2023/9/4,213.69,215,213.44,215
2023/9/5,214.96,216.35,214.87,216.19
2023/9/6,216.39,217.14,216.21,216.48
2023/9/7,216.4,217.01,215.71,215.78
2023/9/8,215.81,215.81,213.88,214.33
2023/9/11,214.44,214.95,212.16,212.16
2023/9/12,212.33,213.66,212.11,213.04
2023/9/13,213.05,215.09,213.05,215.09
2023/9/14,215.28,218.72,215.28,218.7
2023/9/15,218.79,219.4,218.3,219
2023/9/18,218.81,219.32,217.99,217.99
2023/9/19,218.1,219.06,216.28,216.28
2023/9/20,216.41,216.8,214.06,214.09
2023/9/21,213.94,213.94,211,211.16
2023/9/22,211.06,213.23,209.58,213.23
2023/9/25,213.34,215.5,213.34,214.8
2023/9/26,214.69,214.96,212.14,212.14
2023/9/27,212.08,212.67,211.47,212.52
2023/9/28,212.66,214.34,212.66,213.1
2023/10/2,213.45,216,213.45,215.86
2023/10/3,215.91,216.74,214.74,214.75
2023/10/4,214.49,214.49,212.24,213.78
2023/10/5,214.1,216.39,214.1,216.01
2023/10/6,216.11,216.97,215.89,215.95
2023/10/11,215.95,217.51,213.99,213.99
2023/10/12,214.28,216.61,214.28,216.61
2023/10/13,216.58,217.15,216.12,216.23
2023/10/16,216.19,216.19,214.59,214.59
2023/10/17,214.88,216.6,214.2,214.2
2023/10/18,214.25,214.53,211.4,211.46
2023/10/19,211.34,213.4,211,213.3
2023/10/20,213.2,213.2,210.29,211.82
2023/10/23,211.74,212.95,210.79,210.79
2023/10/24,210.9,212.8,210.53,212.8
2023/10/25,212.98,215.77,212.98,214.73
2023/10/26,214.43,214.43,210.23,210.23
2023/10/27,210.45,212.9,210.45,211.88
2023/10/30,212,213.8,212,213.17
2023/10/31,213.28,214.27,209.53,209.65
2023/11/1,209.96,212.01,209.96,211.82
2023/11/2,212.18,214.51,212.18,214.51
2023/11/3,214.77,216.03,214.77,215.14
2023/11/6,215.49,218.67,215.49,218.62
2023/11/7,218.61,219.86,218.61,219.48
2023/11/8,219.62,220.51,219.45,219.8
2023/11/9,219.92,220.19,218.9,219.58
2023/11/10,219.53,220.31,217.86,217.86
2023/11/13,218.15,219.61,218.15,218.34
2023/11/14,218.48,219.39,218.31,219.08
2023/11/15,219.47,221.61,219.47,220.5
2023/11/16,220.63,221.55,220.4,221.55
2023/11/17,221.67,222.75,221.67,222.75
2023/11/20,222.92,223.76,222.92,223.45
2023/11/21,223.64,224.82,223.64,224.24
2023/11/22,224.23,226.08,224.09,226.02
2023/11/23,226.28,228.01,226.15,226.33
2023/11/24,226.55,227.48,226.47,226.64
2023/11/27,226.81,227.83,224.73,224.73
2023/11/28,224.99,228.92,224.99,228.92
2023/11/29,229.1,230.88,229.1,230.88
2023/11/30,231.05,232.39,231.04,231.74
2023/12/1,231.81,232.58,231.59,232.11
2023/12/4,232.38,234.32,232.38,233.01
2023/12/5,232.96,232.96,230.84,231.35
2023/12/6,231.34,232.73,231.34,232.11
2023/12/7,232.2,232.81,230.83,230.83
2023/12/8,231.23,233.19,231.23,232.1
2023/12/11,232.36,233.25,232.06,232.68
2023/12/12,233.06,234.19,233.06,233.37
2023/12/13,233.51,234.7,233.51,233.83
2023/12/14,234.39,236.44,234.29,234.83
2023/12/15,235,236.22,234.8,234.81
2023/12/18,234.84,235.35,233.41,233.41
2023/12/19,233.52,233.93,230.34,231.08
2023/12/20,231.3,232.81,231.3,232.31
2023/12/21,231.78,232.11,230.11,231.63
2023/12/22,231.87,233.22,231.87,232.85
2023/12/25,232.93,233.5,232.05,232.05
2023/12/26,232.22,233.89,232.22,233.89
2023/12/27,234.06,235.22,234.06,234.73
2023/12/28,234.85,235.35,233.72,233.91
2023/12/29,233.99,234.46,233.34,234.01
2024/1/2,234.13,234.96,232.69,233.23
2024/1/3,232.94,232.94,230.69,231.05
2024/1/4,231.14,232.09,229.16,229.44
2024/1/5,229.57,231.19,229.57,230.61
2024/1/8,230.83,232.36,230.4,230.56
2024/1/9,231.04,232.42,229.4,229.48
2024/1/10,229.47,229.68,228.79,229.41
2024/1/11,229.53,231.74,229.53,231.71
2024/1/12,231.6,231.76,230.42,230.47
2024/1/15,230.71,233.21,230.71,233.01
2024/1/16,232.85,232.85,231.3,232.18
2024/1/17,232.23,232.5,228.17,228.57
2024/1/18,228.62,229.8,226.75,228.16
2024/1/19,228.73,230.64,228.73,230.19
2024/1/22,230.75,233,230.75,232.95
2024/1/23,233,234.68,233,234.6
2024/1/24,234.76,236.09,234.76,235.07
2024/1/25,235.23,236.32,234.12,234.3
2024/1/26,234.29,235.24,233.92,234.23
2024/1/29,234.34,236.1,234.29,236.1
2024/1/30,236.17,237.14,235.88,236.61
2024/1/31,236.49,237.86,236.11,237.08
2024/2/1,237.09,238.11,237.06,237.35
2024/2/2,237.76,239.9,237.76,239.12
2024/2/5,239.22,239.8,237.77,238.67
2024/2/15,240.34,242.52,240.02,242.51
2024/2/16,242.58,244.19,242.42,244.11
2024/2/19,243.96,245.36,243.96,245.11
2024/2/20,245.21,246.02,244.63,245.47
2024/2/21,245.6,246.69,244.93,245.44
2024/2/22,246.03,247.5,245.89,247.04
2024/2/23,247.65,248.82,246.58,246.58
2024/2/26,246.79,248.2,246.64,247.97
2024/2/27,248.35,249.9,244.59,246.65
2024/2/29,246.68,249.45,246.68,249.45
2024/3/1,249.83,251.76,249.83,251.37
2024/3/4,251.98,253.88,251.98,252.74
2024/3/5,253.01,254.33,252.15,253.1
2024/3/6,252.79,254.46,252.26,253.89
2024/3/7,254.54,256.6,251.74,252.9
2024/3/8,253.81,255.04,245.98,247.43
2024/3/11,247.41,249.52,247.08,248.63
2024/3/12,248.92,252.16,248.92,252.09
2024/3/13,252.55,254.41,248.05,249.21
2024/3/14,249.37,249.75,245.63,247.96
2024/3/15,247.83,249.42,246.37,246.37
2024/3/18,246.63,249.69,246.63,249.63
2024/3/19,249.66,252.24,249.59,251.01
2024/3/20,251.37,253.34,250.39,250.56
2024/3/21,251.41,253.67,251.41,252.21
2024/3/22,252.14,253.14,250.06,251.17
2024/3/25,251.72,253.42,251.72,252.27
2024/3/26,252.57,253.68,247.06,248.49
2024/3/27,248.74,251.16,248.64,250.94
2024/3/28,250.96,252.66,250.31,250.58
2024/3/29,250.81,252.57,250.77,252.11
2024/4/1,252.46,254.39,252.46,254.03
2024/4/2,254.11,255.22,254.09,254.79
2024/4/3,254.44,255.38,253.05,254.92
2024/4/8,255.43,256.4,254.78,255.93
2024/4/9,256.03,257.07,254.58,254.93
2024/4/10,255.19,256.96,255.19,255.93
2024/4/11,255.78,255.78,254.03,254.66
2024/4/12,255,257.71,255,256.43
2024/4/15,256.11,256.11,252.29,252.5
2024/4/16,252.11,252.11,244.79,245.52
2024/4/17,245.81,250.41,245.81,250.33
2024/4/18,249.94,251.59,249.23,250.68
2024/4/19,250.02,250.02,238.51,242.42
2024/4/22,242.43,243.63,236.73,236.73
2024/4/23,237.38,240.57,237.38,239.26
2024/4/24,239.81,245.02,239.81,244.93
2024/4/25,244.49,244.49,242.57,242.65
2024/4/26,243.23,246.87,243.23,245.36
2024/4/29,245.89,248.72,245.89,248.72
2024/4/30,248.8,249.28,247.84,248.53
2024/5/2,248.7,250.21,247.86,250.2
2024/5/3,251.01,253.26,249.72,249.99
2024/5/6,250.62,252.33,250.6,250.79
2024/5/7,251,252.3,248.69,250.67
2024/5/8,250.83,251.07,250.03,250.59
2024/5/9,250.86,251.36,247.44,247.44
2024/5/10,247.65,248.88,246.43,247.65
2024/5/13,247.79,248.42,245.84,247.12
2024/5/14,247.16,248.01,247.08,247.95
2024/5/15,248.39,250.27,248.13,248.35
2024/5/16,248.71,251.21,248.71,250.36
2024/5/17,250.48,251.51,250.07,251.32
2024/5/20,251.46,252.61,250.26,251.14
2024/5/21,251.29,252.18,249.85,251.27
2024/5/22,251.52,254.58,251.52,253.88
2024/5/23,254,255.22,251.81,251.96
2024/5/24,251.67,254.61,250.17,254.61
2024/5/27,255.04,257.72,255.04,256.84
2024/5/28,257.13,259.6,257.13,259.36
2024/5/29,259.75,261.27,259.46,259.75
2024/5/30,259.56,260.09,257.84,257.92
2024/5/31,258.09,260.18,257.76,257.84
2024/6/3,258.27,260.45,258.27,260.45
2024/6/4,260.46,261.95,258.97,259.19
2024/6/5,259.36,260.65,258.17,259.43
2024/6/6,259.91,261.84,258.46,259.38
2024/6/7,259.51,261.53,259.49,261.37
2024/6/11,261.49,263.06,260.53,261.35
2024/6/12,261.49,264.13,261.49,264.13
2024/6/13,264.51,267.31,264.51,266.17
2024/6/14,266.42,267.47,266.13,266.93
2024/6/17,267.04,268.51,267.04,267.65
2024/6/18,267.9,269.64,267.9,269.04
2024/6/19,269.31,270.9,268.48,268.66
2024/6/20,268.81,271.77,268.81,271.77
2024/6/21,271.59,271.83,270.13,270.76
2024/6/24,270.84,271.11,267.56,267.56
2024/6/25,267.54,268.34,263.59,268.29
2024/6/26,268.6,272.11,268.6,271.14
2024/6/27,270.98,271.29,269.46,269.46
2024/6/28,269.6,273.81,269.6,273.35
2024/7/1,273.72,276.88,273.72,275.57
2024/7/2,275.58,278.06,274.97,276.14
2024/7/3,276.56,278.62,276.44,276.63
2024/7/4,276.51,278.08,276.51,277.31
2024/7/5,277.69,280.69,277.69,280.65
2024/7/8,280.87,282.23,278.08,278.77
2024/7/9,278.78,280.37,273.69,278.06
2024/7/10,278.04,280.59,278.04,279.95
2024/7/11,280.12,282.19,280.12,281.34
2024/7/12,281.01,281.01,278.12,278.46
2024/7/15,278.72,280.26,277.52,278.74
2024/7/16,278.9,280.53,278.9,279.89
2024/7/17,280.01,282.32,280.01,281.21
2024/7/18,280.35,280.35,275.22,276.94
2024/7/19,276.85,277.35,271.63,271.63
2024/7/22,271.62,272.76,262.91,264.16
2024/7/23,264.95,268.55,264.95,267.56
2024/7/26,265.48,265.48,259.76,264.34
2024/7/29,265.66,268.61,260.11,260.11
2024/7/30,259.38,263.36,256.66,263.36
2024/7/31,263.04,264.57,261.36,262.3
2024/8/1,263.1,267.02,263.1,266.91
2024/8/2,265.54,265.54,257.37,257.78
2024/8/5,255.52,255.52,236.19,237.52
2024/8/6,238.56,242.16,225.19,235.51
2024/8/7,235.31,248.15,235.31,247.83
2024/8/8,247.12,248.89,244.27,246.71
2024/8/9,248.22,254.29,248.22,252.27
2024/8/12,252.98,256.36,252.98,255.51
2024/8/13,255.67,257.34,254.21,256.99
2024/8/14,257.8,262.44,257.8,260.23
2024/8/15,260.3,263.11,259.92,262.25
2024/8/16,263.11,266.85,263.11,266.24
2024/8/19,266.5,269.2,266.33,268.88
2024/8/20,269.36,271.88,269.36,270.08
2024/8/21,270.01,270.59,267.53,268.38
2024/8/22,268.61,270.75,268.61,269.76
2024/8/23,269.51,271.68,267.86,271.68
2024/8/26,272.07,274.17,269.71,269.71
2024/8/27,269.66,272.61,269.66,272.43
2024/8/28,272.5,273.9,271.59,272.62
2024/8/29,272.02,273.79,270.67,273.32
2024/8/30,273.48,275.8,273.48,274.58
2024/9/2,274.91,276.62,272.56,272.56
2024/9/3,272.61,274.1,270.86,270.86
2024/9/4,268.5,268.5,256.6,262.06
2024/9/5,262.62,265.67,260.89,261.21
2024/9/6,261.57,263.82,261.15,261.8
2024/9/9,260.71,261.05,258.14,260.59
2024/9/10,261.07,263.71,254.96,256
2024/9/11,256.28,257.42,256.08,257.02
2024/9/12,257.86,262.63,257.86,262.12
2024/9/13,262.35,264.3,262.35,264.3
2024/9/16,264.6,265.64,264.05,265.08
2024/9/18,265.17,266.72,263,263
2024/9/19,263.2,267.87,263.2,267.76
2024/9/20,267.95,270.25,266.94,267.01
2024/9/23,267.04,268.52,267.04,267.37
2024/9/24,267.26,268.13,265.24,266.41
2024/9/25,266.99,271.19,266.99,270.18
2024/9/26,270.59,273.23,270.59,270.98
2024/9/27,271.31,273.42,270.34,270.34
2024/9/30,270.35,270.63,268.45,268.45
2024/10/1,268.89,270.72,268.7,270.28
2024/10/4,270.25,270.26,266.92,267.72
2024/10/7,268.23,271.11,268.23,271.02
2024/10/8,271,271,268.19,269.78
2024/10/9,270.21,271.94,267.92,267.95
2024/10/11,268.26,269.99,268.26,269.45
2024/10/14,269.29,270.26,268.21,270.26
2024/10/15,270.5,272.68,270.5,270.8
2024/10/16,270.33,271.14,268.97,270.37
2024/10/17,270.44,272.41,270.44,271.78
2024/10/18,272.11,274.08,268.41,268.69
2024/10/21,268.83,272.68,268.83,272.46
2024/10/22,272.49,273.55,272.08,273.55
2024/10/23,273.64,275.44,273.26,274.07
2024/10/24,274.16,274.52,270.18,270.23
2024/10/25,270.55,271.85,269.37,270.11
2024/10/28,270.25,271.18,266.57,266.99
2024/10/29,266.9,266.9,263.06,264.37
2024/10/30,264.62,266.35,264.1,264.22
2024/11/1,263.7,264.94,259.02,264.94
2024/11/4,264.95,265.44,263.34,263.94
2024/11/5,263.87,265.34,263.7,263.74
2024/11/6,263.79,265.8,263.79,265.09
2024/11/7,265.28,267.68,265.28,267.58
2024/11/8,268.08,269.55,266.27,266.53
2024/11/11,266.55,267.32,264.85,265.55
2024/11/12,265.16,265.16,260.29,260.46
2024/11/13,260.39,261.53,260.03,260.03
2024/11/14,260.3,260.67,256.17,256.17
2024/11/15,256.37,258.73,256.19,256.45
2024/11/18,256.37,256.37,251.78,251.78
2024/11/19,252.02,256.45,252.02,256.29
2024/11/20,256.58,257.77,255.38,255.82
2024/11/21,255.83,258.49,255.75,257.95
2024/11/22,258.32,260.44,258.32,259.58
2024/11/25,260.03,262.48,260.03,261.8
2024/11/26,261.63,261.63,259.72,259.72
2024/11/27,259.98,260.83,255.4,255.4
2024/11/28,255.44,255.87,250.46,252.82
2024/11/29,252.57,256.95,251.31,256.72
2024/12/2,256.87,258.84,256.87,257.84
2024/12/3,258.3,260.3,258.3,259.11
2024/12/4,259.13,262.62,259.13,262.6
2024/12/5,262.77,264.25,262.77,263.39
2024/12/6,263.36,263.74,261.02,261.52
2024/12/9,261.44,262.28,259.85,260.47
2024/12/10,260.51,261.66,258.17,258.21
2024/12/11,257.9,259.33,257.53,257.78
2024/12/12,258.21,260.24,257.38,257.38
2024/12/13,257.35,257.83,254.79,255.29
2024/12/16,255.54,256.45,250.1,250.1
2024/12/17,250.3,254.16,250.3,253.83
2024/12/18,253.83,255.12,252.75,255.12
2024/12/19,254.45,254.73,251.74,254.73
2024/12/20,254.79,256.55,252.39,252.39
2024/12/23,252.86,255.49,252.86,254.18
2024/12/24,254.45,257.45,254.45,255.3
2024/12/25,255.5,257.15,255.5,256.41
2024/12/26,256.58,258.12,256.58,257.18
2024/12/27,257.31,257.69,256.1,256.1
2024/12/30,256.14,256.63,254.32,254.32
2024/12/31,254.3,255.84,252.95,255.84
2025/1/2,255.78,256.17,252.58,252.69
2025/1/3,252.9,254.61,252.32,252.35
2025/1/6,252.78,255.42,252.78,255.31
2025/1/7,255.65,257.83,255.65,256.88
2025/1/8,256.65,257.31,255.43,256.08
2025/1/9,256.14,256.26,250.81,250.81
2025/1/10,250.98,252.32,249.76,250.14
2025/1/13,250.02,250.02,241.9,242.35
2025/1/14,242.55,245.5,242.55,245.5
2025/1/15,245.59,247.27,244.54,244.74
2025/1/16,245.74,249.73,245.74,249.57
2025/1/17,249.89,250.61,247.76,248.05
2025/1/20,248.04,251.55,248.04,251.55
2025/1/21,251.57,252.31,251.04,251.04
2025/1/22,251.35,253.01,251.17,252.95
2025/2/3,251.31,251.31,244.41,246.17
2025/2/4,246.38,247.68,244.83,246.04
2025/2/5,246.34,250.25,246.34,250.25
2025/2/6,250.62,252.72,250.62,252.48
2025/2/7,252.57,255.63,252.57,255.54
2025/2/10,255.39,255.39,253.12,253.57
2025/2/11,253.92,255.56,253.92,254.01
2025/2/12,254.29,255.99,253.06,253.12
2025/2/13,253.29,255.47,253.29,255.08
2025/2/14,255.32,256.44,254.77,254.81
2025/2/17,255.05,257.73,255.05,257.63
2025/2/18,257.81,260.75,257.81,260.75
2025/2/19,260.67,262.99,260.67,261.66
2025/2/20,261.8,263.21,261.35,261.64
2025/2/21,261.61,263.43,261.61,263.43
2025/2/24,263.19,264.03,261.83,264.03
2025/2/25,263.82,263.82,261.56,262.51
2025/2/26,262.52,263.28,261.6,262.22
2025/2/27,262.5,264.29,259.86,259.92
2025/3/3,259.37,259.37,255.89,256.01
2025/3/4,255.34,257.29,251.12,256.89
2025/3/5,257.1,260.42,257.1,259.99
2025/3/6,260.17,262.2,260.17,260.31
2025/3/7,260.1,260.19,257.06,257.23
2025/3/10,257.39,258.37,255.29,255.29
2025/3/11,254.04,254.04,246.99,251.52
2025/3/12,251.82,254.43,251.72,252.11
2025/3/13,252.6,255.04,249.3,249.3
2025/3/14,249.42,250.35,247.75,249.96
2025/3/17,250.48,252.59,250.48,250.78
2025/3/18,251.14,253.49,251.14,253.3
2025/3/19,253.35,253.69,250.6,250.62
2025/3/20,251.01,254.58,251.01,254.45
